id,x,y,z,hit,net,bounce,time,shotId
1074227,-11.381,0.918,2.846,1,0,0,1.189,389207
1074228,-0.005,-1.622,1.562,0,1,0,1.559,389207
1074229,5.778,-2.499,0.037,0,0,1,1.789,389207
1074230,9.857,-3.361,1.335,1,0,0,2.046,389208
1074231,0.003,-0.612,1.553,0,1,0,2.560,389208
1074232,-8.296,1.652,0.037,0,0,1,3.135,389208
1074233,-11.372,2.391,0.670,1,0,0,3.527,389209
1074234,-0.012,-0.137,1.795,0,1,0,4.003,389209
1074235,8.266,-1.605,0.037,0,0,1,4.443,389209
1074236,11.956,-2.239,1.172,1,0,0,4.736,389210
1074237,0.006,-0.046,1.375,0,1,0,5.133,389210
1074238,-7.616,1.308,0.037,0,0,1,5.467,389210
1074239,-12.850,2.365,1.060,1,0,0,5.871,389211
1074240,-0.010,-0.663,2.052,0,1,0,6.345,389211
1074241,11.213,-3.007,0.037,0,0,1,6.886,389211
1074242,12.459,-3.269,0.520,1,0,0,6.993,389212
1074243,0.004,-0.127,1.257,0,1,0,7.500,389212
1074244,-5.765,1.412,0.037,0,0,1,7.812,389212
1074245,-11.845,3.166,0.880,1,0,0,8.397,389213
1074246,-0.009,-0.859,1.936,0,1,0,8.887,389213
1074247,8.596,-3.687,0.037,0,0,1,9.344,389213
1074248,12.407,-5.020,1.274,1,0,0,9.674,389214
1074249,0.003,0.030,1.151,0,1,0,10.218,389214
1074250,-3.873,1.526,0.037,0,0,1,10.439,389214
1074251,-10.876,4.610,0.809,1,0,0,11.125,389215
1074252,-0.001,0.685,1.522,0,1,0,11.507,389215
1074253,-11.393,-0.848,2.912,1,0,0,0.731,389216
1074254,9.690,-2.649,0.037,0,0,1,11.943,389215
1074255,0.000,-0.177,1.043,0,1,0,0.968,389216
1074256,4.947,0.209,0.037,0,0,1,1.089,389216
1074257,12.463,-3.623,0.831,1,0,0,12.154,389217
1074258,-11.389,0.734,2.899,1,0,0,1.049,389218
1074259,0.004,-2.504,1.209,0,1,0,12.837,389217
1074260,-0.023,-0.215,0.990,0,1,0,1.295,389218
1074261,12.547,0.944,1.320,1,0,0,1.369,389219
1074262,-5.503,-2.428,0.037,0,0,1,13.249,389217
1074263,4.401,-0.484,0.037,0,0,1,1.408,389218
1074264,0.008,-1.871,2.320,0,1,0,1.921,389219
1074265,-10.059,-4.096,0.037,0,0,1,2.541,389219
1074266,-8.967,-2.905,0.466,1,0,0,13.760,389220
1074267,12.552,-0.775,1.466,1,0,0,1.727,389221
1074268,-0.007,-0.141,1.221,0,1,0,14.067,389220
1074269,0.012,-1.100,1.593,0,1,0,2.299,389221
1074270,-12.551,-4.467,1.105,1,0,0,2.880,389222
1074271,9.357,3.137,0.037,0,0,1,14.476,389220
1074272,-6.181,-1.161,0.037,0,0,1,2.655,389221
1074273,-0.004,-1.242,1.614,0,1,0,3.334,389222
1074274,8.346,0.950,0.037,0,0,1,3.711,389222
1074275,12.263,4.103,0.742,1,0,0,14.675,389223
1074276,-10.932,-1.153,1.099,1,0,0,3.168,389224
1074277,0.009,3.804,2.580,0,1,0,15.159,389223
1074278,-0.009,-2.363,1.663,0,1,0,3.542,389224
1074279,11.448,1.813,0.954,1,0,0,3.946,389225
1074280,-15.370,3.347,0.037,0,0,1,16.061,389223
1074281,8.840,-3.238,0.037,0,0,1,3.932,389224
1074282,0.003,-1.416,1.112,0,1,0,4.465,389225
1074283,-3.858,-2.586,0.037,0,0,1,4.693,389225
1074284,14.049,-3.789,1.291,1,0,0,4.301,389226
1074285,0.000,0.349,1.863,0,1,0,5.048,389226
1074286,-12.068,-5.080,0.216,1,0,0,5.471,389227
1074287,-7.787,3.031,0.037,0,0,1,5.628,389226
1074288,3.247,0.544,2.007,1,0,0,6.537,389228
1074289,-10.330,4.086,0.816,1,0,0,6.008,389229
1074290,0.015,0.888,1.324,0,1,0,6.667,389228
1074291,-0.014,0.899,1.387,0,1,0,6.412,389229
1074292,-4.571,1.493,0.037,0,0,1,6.874,389228
1074293,7.679,-1.358,0.037,0,0,1,6.791,389229
1074294,12.424,-2.865,1.004,1,0,0,7.195,389230
1074295,0.001,-2.090,1.587,0,1,0,7.626,389230
1074296,-9.383,-1.659,0.037,0,0,1,8.052,389230
1074297,-13.407,-1.284,1.027,1,0,0,8.379,389231
1074298,-0.015,0.773,1.960,0,1,0,8.803,389231
1074299,11.798,3.076,0.037,0,0,1,9.316,389231
1074300,12.842,3.222,0.316,1,0,0,9.372,389232
1074301,0.004,3.384,1.417,0,1,0,9.930,389232
1074302,-6.547,3.268,0.037,0,0,1,10.297,389232
1074303,-12.106,3.120,1.078,1,0,0,10.837,389233
1074304,-0.010,0.213,1.783,0,1,0,11.275,389233
1074305,9.495,-1.865,0.037,0,0,1,11.729,389233
1074306,12.279,-2.449,0.933,1,0,0,11.960,389234
1074307,0.011,-1.844,1.254,0,1,0,12.398,389234
1074308,-6.769,-1.458,0.037,0,0,1,12.707,389234
1074309,-12.629,-0.952,0.986,1,0,0,13.167,389235
1074310,-0.002,1.046,0.988,0,1,0,13.572,389235
1074311,5.578,2.054,0.037,0,0,1,13.801,389235
1074312,12.438,3.356,0.933,1,0,0,14.257,389236
1074313,0.007,-0.336,1.961,0,1,0,14.687,389236
1074314,-9.830,-3.436,0.037,0,0,1,15.158,389236
1074315,-12.969,-4.419,1.166,1,0,0,15.417,389237
1074316,-0.005,0.854,1.119,0,1,0,15.886,389237
1074317,5.121,2.979,0.037,0,0,1,16.123,389237
1074318,-11.395,-0.742,2.885,1,0,0,0.980,389238
1074319,-0.017,1.216,1.352,0,1,0,1.261,389238
1074320,5.966,2.594,0.037,0,0,1,1.445,389238
1074321,-11.397,0.975,2.936,1,0,0,1.018,389239
1074322,-0.001,-1.559,1.411,0,1,0,1.384,389239
1074323,10.253,3.603,1.071,1,0,0,1.652,389240
1074324,4.919,-2.279,0.037,0,0,1,1.576,389239
1074325,0.004,4.097,1.073,0,1,0,2.099,389240
1074326,-5.778,4.619,0.037,0,0,1,2.409,389240
1074327,9.678,-3.268,1.514,1,0,0,1.872,389241
1074328,0.002,-1.615,2.153,0,1,0,2.454,389241
1074329,-6.814,-0.844,0.037,0,0,1,2.960,389241
1074330,-10.827,0.151,1.152,1,0,0,3.554,389242
1074331,-0.015,1.524,1.642,0,1,0,3.879,389242
1074332,10.028,3.015,0.037,0,0,1,4.273,389242
1074333,13.530,3.484,1.070,1,0,0,4.500,389243
1074334,0.003,2.464,3.361,0,1,0,5.163,389243
1074335,-11.107,2.036,0.037,0,0,1,5.912,389243
1074336,-13.725,1.878,1.583,1,0,0,6.228,389244
1074337,-0.002,-0.717,1.301,0,1,0,6.804,389244
1074338,4.556,-1.687,0.037,0,0,1,7.048,389244
1074339,11.544,-2.715,1.209,1,0,0,7.688,389245
1074340,0.000,0.544,1.980,0,1,0,8.122,389245
1074341,-8.893,2.982,0.037,0,0,1,8.560,389245
1074342,-13.224,4.187,1.339,1,0,0,8.899,389246
1074343,-0.006,0.359,1.450,0,1,0,9.377,389246
1074344,7.284,-1.523,0.037,0,0,1,9.713,389246
1074345,12.298,-2.839,1.029,1,0,0,10.115,389247
1074346,0.011,0.237,1.602,0,1,0,10.524,389247
1074347,-8.659,2.385,0.037,0,0,1,10.905,389247
1074348,-13.499,3.640,1.129,1,0,0,11.270,389248
1074349,-0.001,-0.159,1.471,0,1,0,11.746,389248
1074350,-11.385,-0.690,2.880,1,0,0,0.959,389249
1074351,7.533,-2.039,0.037,0,0,1,12.089,389248
1074352,-0.005,0.261,1.366,0,1,0,1.199,389249
1074353,7.398,1.037,0.037,0,0,1,1.389,389249
1074354,11.767,-3.107,1.052,1,0,0,12.420,389250
1074355,-11.390,0.517,2.883,1,0,0,0.835,389251
1074356,0.103,-2.154,0.977,0,1,0,1.081,389251
1074357,8.123,-4.516,0.037,0,0,1,1.516,389251
1074358,-11.381,0.747,2.893,1,0,0,0.991,389252
1074359,-11.391,-0.691,2.970,1,0,0,1.125,389253
1074360,-0.002,-0.101,1.098,0,1,0,1.237,389252
1074361,-0.015,0.351,1.200,0,1,0,1.464,389253
1074362,5.209,-0.351,0.037,0,0,1,1.371,389252
1074363,4.252,1.025,0.037,0,0,1,1.619,389253
1074364,12.324,-0.549,1.268,1,0,0,1.646,389254
1074365,8.929,1.555,1.459,1,0,0,1.897,389255
1074366,0.011,0.687,2.232,0,1,0,2.121,389254
1074367,0.001,2.186,1.173,0,1,0,2.184,389255
1074368,-11.962,2.266,0.037,0,0,1,2.749,389254
1074369,-7.414,2.575,0.037,0,0,1,2.477,389255
1074370,-13.481,2.509,0.582,1,0,0,3.217,389256
1074371,-12.818,2.878,0.826,1,0,0,2.821,389257
1074372,3.490,2.146,0.441,1,0,0,3.667,389258
1074373,11.394,-1.074,2.947,1,0,0,1.076,389259
1074374,-0.868,3.296,2.103,0,1,0,1.516,389259
1074375,-9.782,8.139,0.037,0,0,1,2.379,389259
1074376,11.388,0.766,2.900,1,0,0,0.926,389260
1074377,0.012,-2.184,1.178,0,1,0,1.201,389260
1074378,-5.179,-3.735,0.037,0,0,1,1.356,389260
1074379,-11.835,-5.874,1.387,1,0,0,1.678,389261
1074380,-0.009,-2.789,2.325,0,1,0,2.141,389261
1074381,12.491,0.276,0.037,0,0,1,2.777,389261
1074382,11.392,0.770,2.872,1,0,0,1.130,389262
1074383,0.004,-0.007,1.193,0,1,0,1.368,389262
1074384,-6.068,-0.471,0.037,0,0,1,1.521,389262
1074385,-13.011,-1.028,1.120,1,0,0,1.790,389263
1074386,-0.004,-1.410,1.468,0,1,0,2.599,389263
1074387,4.774,-1.512,0.037,0,0,1,2.968,389263
1074388,6.712,-1.614,0.803,1,0,0,3.285,389264
1074389,0.003,0.277,1.206,0,1,0,3.521,389264
1074390,-9.128,2.918,0.037,0,0,1,3.918,389264
1074391,-12.416,3.902,0.874,1,0,0,4.150,389265
1074392,11.379,-1.408,2.872,1,0,0,0.780,389266
1074393,0.001,0.125,1.151,0,1,0,1.058,389266
1074394,-4.951,0.572,0.037,0,0,1,1.206,389266
1074395,-11.460,1.113,1.380,1,0,0,1.528,389267
1074396,11.391,-1.253,3.026,1,0,0,0.698,389268
1074397,0.021,2.107,1.271,0,1,0,0.952,389268
1074398,-6.173,3.919,0.037,0,0,1,1.118,389268
1074399,-11.871,5.551,1.075,1,0,0,1.353,389269
1074400,-0.002,0.737,1.784,0,1,0,1.959,389269
1074401,7.325,-2.050,0.037,0,0,1,2.425,389269
1074402,10.510,-3.364,0.989,1,0,0,2.814,389270
1074403,0.005,0.771,1.504,0,1,0,3.254,389270
1074404,-6.307,3.328,0.037,0,0,1,3.594,389270
1074405,-12.259,5.970,1.288,1,0,0,4.116,389271
1074406,-0.002,3.619,1.777,0,1,0,4.494,389271
1074407,12.591,1.573,0.037,0,0,1,5.008,389271
1074408,13.737,1.444,0.238,1,0,0,5.063,389272
1074409,11.387,0.619,2.949,1,0,0,0.974,389273
1074410,0.014,-0.023,1.314,0,1,0,1.313,389273
1074411,-4.688,-0.571,0.037,0,0,1,1.488,389273
1074412,-10.923,-0.988,1.573,1,0,0,1.870,389274
1074413,-0.001,-1.564,1.576,0,1,0,2.448,389274
1074414,5.797,-2.149,0.037,0,0,1,2.819,389274
1074415,11.242,-2.872,0.728,1,0,0,3.471,389275
1074416,0.010,-3.064,1.373,0,1,0,3.848,389275
1074417,-9.073,-3.196,0.037,0,0,1,4.252,389275
1074418,-13.849,-3.196,0.924,1,0,0,4.630,389276
1074419,-0.009,0.062,1.594,0,1,0,5.314,389276
1074420,8.258,2.284,0.037,0,0,1,5.840,389276
1074421,11.358,3.244,0.701,1,0,0,6.193,389277
1074422,0.007,-0.126,1.097,0,1,0,6.602,389277
1074423,-5.374,-1.817,0.037,0,0,1,6.856,389277
1074424,-11.502,-3.707,0.880,1,0,0,7.333,389278
1074425,-0.012,-3.437,1.074,0,1,0,7.699,389278
1074426,11.395,0.621,2.928,1,0,0,0.634,389279
1074427,6.653,-3.197,0.037,0,0,1,7.964,389278
1074428,0.014,-0.769,1.453,0,1,0,0.891,389279
1074429,-7.441,-1.881,0.037,0,0,1,1.101,389279
1074430,14.169,-2.859,0.896,1,0,0,8.447,389280
1074431,0.010,-2.841,1.387,0,1,0,8.991,389280
1074432,-6.996,-2.876,0.037,0,0,1,9.349,389280
1074433,11.379,-0.851,2.927,1,0,0,1.033,389281
1074434,0.017,2.090,1.146,0,1,0,1.390,389281
1074435,-4.013,2.926,0.037,0,0,1,1.544,389281
1074436,-6.468,3.659,0.925,1,0,0,1.694,389282
1074437,-0.009,0.529,1.495,0,1,0,2.030,389282
1074438,8.537,-3.532,0.037,0,0,1,2.574,389282
1074439,11.841,-5.119,0.923,1,0,0,2.975,389283
1074440,0.005,-0.940,4.632,0,1,0,3.797,389283
1074441,-10.200,3.320,0.037,0,0,1,4.786,389283
1074442,11.382,-0.763,2.884,1,0,0,0.852,389284
1074443,11.389,0.654,2.901,1,0,0,1.024,389285
1074444,0.003,0.423,1.319,0,1,0,1.104,389284
1074445,0.003,-0.060,1.261,0,1,0,1.366,389285
1074446,-6.672,0.967,0.037,0,0,1,1.285,389284
1074447,-4.454,-0.591,0.037,0,0,1,1.532,389285
1074448,-10.542,-1.030,1.509,1,0,0,1.902,389286
1074449,-0.010,-1.957,1.366,0,1,0,2.253,389286
1074450,8.280,-2.335,0.037,0,0,1,2.594,389286
1074451,12.678,-2.454,0.815,1,0,0,2.882,389287
1074452,-4.430,1.386,0.858,1,0,0,3.641,389288
1074453,-0.009,-0.131,1.365,0,1,0,3.879,389288
1074454,11.522,-3.991,0.037,0,0,1,4.642,389288
1074455,12.430,-4.256,0.196,1,0,0,4.714,389289
1074456,0.002,-2.042,4.017,0,1,0,5.493,389289
1074457,-11.706,0.435,0.037,0,0,1,6.498,389289
1074458,11.393,-0.840,2.877,1,0,0,1.046,389290
1074459,0.012,1.626,1.265,0,1,0,1.303,389290
1074460,-6.006,2.819,0.037,0,0,1,1.467,389290
1074461,-11.129,3.788,1.140,1,0,0,1.685,389291
1074462,-0.005,1.219,2.686,0,1,0,2.218,389291
1074463,12.224,-1.033,0.037,0,0,1,2.981,389291
1074464,-11.389,1.105,2.895,1,0,0,0.997,389292
1074465,-0.002,0.117,1.242,0,1,0,1.243,389292
1074466,6.275,-0.221,0.037,0,0,1,1.405,389292
1074467,13.164,-0.412,1.184,1,0,0,1.675,389293
1074468,0.005,-1.030,1.366,0,1,0,2.789,389293
1074469,-2.094,-1.154,0.037,0,0,1,3.008,389293
1074470,-5.256,-1.221,1.642,1,0,0,3.626,389294
1074471,-0.020,0.444,1.036,0,1,0,3.767,389294
1074472,5.523,2.155,0.037,0,0,1,3.936,389294
1074473,12.905,4.422,1.193,1,0,0,4.291,389295
1074474,-0.159,2.532,2.108,1,0,0,6.334,389296
1074475,-0.010,2.539,2.085,0,1,0,6.338,389296
1074476,10.188,3.089,0.037,0,0,1,6.647,389296
1074477,-11.381,-0.832,2.884,1,0,0,1.062,389297
1074478,-0.016,2.019,1.258,0,1,0,1.328,389297
1074479,5.980,3.785,0.037,0,0,1,1.499,389297
1074480,11.991,5.795,1.157,1,0,0,1.765,389298
1074481,-11.397,-0.785,2.838,1,0,0,1.042,389299
1074482,-0.023,2.263,1.131,0,1,0,1.314,389299
1074483,5.058,3.864,0.037,0,0,1,1.461,389299
1074484,11.641,6.246,1.297,1,0,0,1.762,389300
1074485,-7.251,-0.405,0.112,1,0,0,2.503,389301
1074486,0.000,-0.172,1.423,0,1,0,2.948,389301
1074487,8.261,0.032,0.037,0,0,1,3.554,389301
1074488,11.801,0.017,0.808,1,0,0,4.059,389302
1074489,1.555,1.940,1.248,1,0,0,5.483,389303
1074490,6.337,2.602,0.037,0,0,1,5.594,389303
1074491,-11.377,1.212,2.881,1,0,0,0.784,389304
1074492,-0.011,-2.412,1.045,0,1,0,1.050,389304
1074493,4.558,-3.705,0.037,0,0,1,1.177,389304
1074494,11.580,-5.538,1.342,1,0,0,1.478,389305
1074495,0.003,-0.477,3.400,0,1,0,2.144,389305
1074496,-11.836,5.496,0.037,0,0,1,3.116,389305
1074497,-11.385,-0.783,2.889,1,0,0,0.845,389306
1074498,-0.014,2.315,1.127,0,1,0,1.127,389306
1074499,4.718,3.846,0.037,0,0,1,1.272,389306
1074500,11.265,6.166,1.323,1,0,0,1.586,389307
1074501,0.009,1.904,1.655,0,1,0,2.148,389307
1074502,-6.070,-0.143,0.037,0,0,1,2.526,389307
1074503,-10.196,-1.686,1.230,1,0,0,3.007,389308
1074504,-0.015,-2.958,1.393,0,1,0,3.327,389308
1074505,8.347,-4.028,0.037,0,0,1,3.663,389308
1074506,-11.396,0.853,2.948,1,0,0,0.997,389309
1074507,-0.020,-0.100,1.169,0,1,0,1.257,389309
1074508,5.321,-0.361,0.037,0,0,1,1.403,389309
1074509,11.865,-0.559,1.297,1,0,0,1.679,389310
1074510,0.014,1.611,1.646,0,1,0,2.133,389310
1074511,-9.231,3.561,0.037,0,0,1,2.586,389310
1074512,-12.229,4.190,0.751,1,0,0,2.834,389311
1074513,-11.390,-0.641,2.858,1,0,0,1.472,389312
1074514,-0.009,0.018,1.112,0,1,0,3.377,389311
1074515,-0.008,0.198,1.183,0,1,0,1.826,389312
1074516,5.099,-1.607,0.037,0,0,1,3.664,389311
1074517,4.118,0.744,0.037,0,0,1,1.981,389312
1074518,9.589,-3.013,0.868,1,0,0,4.108,389313
1074519,10.592,1.206,1.620,1,0,0,2.368,389314
1074520,0.011,-0.530,1.025,0,1,0,4.418,389313
1074521,0.009,-0.935,1.701,0,1,0,2.748,389314
1074522,-6.722,1.228,0.037,0,0,1,4.686,389313
1074523,-9.476,-3.160,0.037,0,0,1,3.191,389314
1074524,-13.357,3.122,0.829,1,0,0,5.106,389315
1074525,-12.266,-3.774,0.817,1,0,0,3.421,389316
1074526,5.796,1.867,0.626,1,0,0,4.256,389317
1074527,0.008,1.999,1.028,0,1,0,4.565,389317
1074528,-7.292,2.279,0.037,0,0,1,5.021,389317
1074529,-11.725,2.653,0.452,1,0,0,5.495,389318
1074530,-0.003,-0.957,1.846,0,1,0,5.986,389318
1074531,9.375,-3.834,0.037,0,0,1,6.511,389318
1074532,-11.387,-0.781,2.887,1,0,0,1.007,389319
1074533,-0.001,2.513,1.275,0,1,0,1.291,389319
1074534,5.632,4.468,0.037,0,0,1,1.464,389319
1074535,-11.383,-0.811,2.919,1,0,0,0.870,389320
1074536,-0.025,0.186,1.054,0,1,0,1.113,389320
1074537,4.957,0.744,0.037,0,0,1,1.240,389320
1074538,11.766,1.588,1.163,1,0,0,1.498,389321
1074539,0.002,-0.042,2.381,0,1,0,2.104,389321
1074540,-11.641,-1.593,0.037,0,0,1,2.919,389321
1074541,-13.808,-1.870,0.887,1,0,0,3.247,389322
1074542,-11.385,0.868,2.875,1,0,0,1.054,389323
1074543,-0.005,0.512,1.215,0,1,0,3.697,389322
1074544,-0.019,0.156,1.046,0,1,0,1.320,389323
1074545,6.552,1.862,0.037,0,0,1,3.974,389322
1074546,4.478,0.025,0.037,0,0,1,1.446,389323
1074547,11.719,3.009,0.969,1,0,0,4.335,389324
1074548,12.217,0.005,1.399,1,0,0,1.778,389325
1074549,0.002,3.870,1.090,0,1,0,2.671,389325
1074550,2.114,3.230,0.037,0,0,1,2.671,389325
1074551,11.391,0.718,2.868,1,0,0,1.040,389326
1074552,0.020,-2.514,1.398,0,1,0,1.315,389326
1074553,-6.821,-4.828,0.037,0,0,1,1.519,389326
1074554,6.322,0.435,2.116,1,0,0,1.150,389327
1074555,0.003,2.313,1.028,0,1,0,1.292,389327
1074556,-5.310,3.858,0.037,0,0,1,1.437,389327
1074557,11.380,0.754,2.883,1,0,0,0.670,389328
1074558,0.024,0.018,1.149,0,1,0,0.904,389328
1074559,-5.656,-0.412,0.037,0,0,1,1.043,389328
1074560,-12.670,-1.038,1.081,1,0,0,1.304,389329
1074561,-0.003,-1.491,1.478,0,1,0,1.762,389329
1074562,9.464,-1.540,0.037,0,0,1,2.194,389329
1074563,11.142,-1.555,0.465,1,0,0,2.317,389330
1074564,0.007,-0.706,1.000,0,1,0,2.759,389330
1074565,-6.898,-0.041,0.037,0,0,1,3.094,389330
1074566,-12.461,0.674,0.534,1,0,0,3.529,389331
1074567,-0.011,-1.458,1.669,0,1,0,3.984,389331
1074568,9.610,-2.337,0.037,0,0,1,4.437,389331
1074569,12.896,-2.570,0.984,1,0,0,4.701,389332
1074570,0.006,-2.509,1.076,0,1,0,5.103,389332
1074571,-7.354,-2.524,0.037,0,0,1,5.392,389332
1074572,-13.787,-2.560,0.591,1,0,0,5.789,389333
1074573,-0.010,-1.343,1.618,0,1,0,6.311,389333
1074574,7.628,-0.306,0.037,0,0,1,6.685,389333
1074575,11.747,0.214,1.192,1,0,0,7.009,389334
1074576,-9.705,-2.450,0.711,1,0,0,8.322,389335
1074577,-0.001,-1.217,1.619,0,1,0,8.779,389335
1074578,9.877,0.024,0.037,0,0,1,9.354,389335
1074579,12.094,0.273,0.729,1,0,0,9.586,389336
1074580,-4.692,0.324,0.678,1,0,0,10.135,389337
1074581,11.384,0.479,2.863,1,0,0,0.962,389338
1074582,0.008,-0.733,1.251,0,1,0,1.262,389338
1074583,-5.041,-1.511,0.037,0,0,1,1.424,389338
1074584,-11.257,-2.539,1.379,1,0,0,1.754,389339
1074585,-0.001,-1.768,1.466,0,1,0,2.198,389339
1074586,7.239,-0.932,0.037,0,0,1,2.551,389339
1074587,11.847,-0.230,0.885,1,0,0,2.926,389340
1074588,0.002,-2.060,1.488,0,1,0,3.290,389340
1074589,-9.139,-3.599,0.037,0,0,1,3.656,389340
1074590,11.397,-1.126,2.828,1,0,0,1.145,389341
1074591,0.010,1.520,0.990,0,1,0,1.450,389341
1074592,-3.685,2.224,0.037,0,0,1,1.568,389341
1074593,-10.809,3.636,1.463,1,0,0,1.951,389342
1074594,11.388,0.778,2.911,1,0,0,0.540,389343
1074595,11.387,-0.852,2.914,1,0,0,0.528,389344
1074596,0.025,-0.141,1.160,0,1,0,0.783,389343
1074597,0.004,1.824,1.389,0,1,0,0.890,389344
1074598,-5.579,-0.736,0.037,0,0,1,0.924,389343
1074599,-4.897,2.681,0.037,0,0,1,1.080,389344
1074600,-12.124,-1.582,1.138,1,0,0,1.175,389345
1074601,-9.733,3.847,1.479,1,0,0,1.388,389346
1074602,-0.007,-0.873,1.717,0,1,0,1.883,389345
1074603,-0.007,0.590,0.965,0,1,0,1.757,389346
1074604,6.910,-0.421,0.037,0,0,1,2.408,389345
1074605,4.668,-0.786,0.037,0,0,1,1.966,389346
1074606,9.932,-0.240,0.721,1,0,0,2.863,389347
1074607,11.765,-2.605,0.605,1,0,0,2.464,389348
1074608,0.004,-1.321,1.374,0,1,0,3.173,389347
1074609,0.002,0.125,1.470,0,1,0,2.910,389348
1074610,-9.343,-2.464,0.037,0,0,1,3.545,389347
1074611,-8.586,2.218,0.037,0,0,1,3.327,389348
1074612,-14.109,-3.034,1.077,1,0,0,3.858,389349
1074613,-11.503,3.036,0.810,1,0,0,3.573,389350
1074614,-0.003,2.343,1.858,0,1,0,4.410,389349
1074615,-0.001,0.285,1.861,0,1,0,4.129,389350
1074616,7.423,5.415,0.037,0,0,1,4.804,389349
1074617,8.565,-1.283,0.037,0,0,1,4.652,389350
1074618,12.026,-1.887,1.171,1,0,0,5.093,389351
1074619,0.002,-2.558,1.188,0,1,0,5.446,389351
1074620,-6.621,-2.881,0.037,0,0,1,5.695,389351
1074621,-14.390,-3.271,0.993,1,0,0,6.193,389352
1074622,-0.002,-2.824,3.437,0,1,0,7.054,389352
1074623,10.974,-1.832,0.037,0,0,1,8.035,389352
1074624,14.715,-1.921,0.904,1,0,0,8.428,389353
1074625,0.007,1.507,1.573,0,1,0,8.940,389353
1074626,-6.771,3.273,0.037,0,0,1,9.254,389353
1074627,-13.437,4.929,1.371,1,0,0,9.758,389354
1074628,11.395,-0.995,2.902,1,0,0,0.566,389355
1074629,0.009,2.300,1.085,0,1,0,0.831,389355
1074630,-4.772,3.537,0.037,0,0,1,0.964,389355
1074631,-12.167,5.336,1.263,1,0,0,1.282,389356
1074632,-0.003,0.506,1.105,0,1,0,1.788,389356
1074633,5.389,-1.536,0.037,0,0,1,2.059,389356
1074634,6.101,-1.817,0.233,1,0,0,2.113,389357
1074635,0.005,-2.386,1.421,0,1,0,2.508,389357
1074636,-9.003,-3.343,0.037,0,0,1,3.236,389357
1074637,11.391,0.641,2.935,1,0,0,0.456,389358
1074638,11.382,0.578,2.855,1,0,0,0.490,389359
1074639,0.020,-0.736,1.196,0,1,0,0.794,389359
1074640,-4.550,-1.502,0.037,0,0,1,0.945,389359
1074641,-10.145,-2.181,1.430,1,0,0,1.249,389360
1074642,-0.001,-1.918,1.985,0,1,0,1.832,389360
1074643,8.693,-1.642,0.037,0,0,1,2.474,389360
1074644,11.438,-1.494,0.772,1,0,0,2.887,389361
1074645,0.005,0.664,1.751,0,1,0,3.282,389361
1074646,-10.694,2.886,0.037,0,0,1,3.765,389361
1074647,-12.691,3.349,0.706,1,0,0,3.920,389362
1074648,-0.009,0.132,1.483,0,1,0,4.440,389362
1074649,6.736,-1.468,0.037,0,0,1,4.792,389362
1074650,11.394,-1.192,2.946,1,0,0,1.058,389363
1074651,0.015,2.210,1.369,0,1,0,1.312,389363
1074652,11.690,-2.739,1.130,1,0,0,5.633,389364
1074653,-6.992,4.257,0.037,0,0,1,1.503,389363
1074654,0.112,-2.848,1.044,0,1,0,5.625,389364
1074655,-8.918,-2.672,0.037,0,0,1,6.122,389364
1074656,-14.169,-2.429,0.822,1,0,0,6.565,389365
1074657,0.000,-2.799,1.514,0,1,0,7.051,389365
1074658,7.696,-2.659,0.037,0,0,1,7.394,389365
1074659,12.458,-2.547,1.225,1,0,0,7.755,389366
1074660,0.007,0.386,1.811,0,1,0,8.179,389366
1074661,-10.904,3.180,0.037,0,0,1,8.672,389366
1074662,-11.397,-0.715,2.887,1,0,0,0.982,389367
1074663,-0.024,0.044,1.127,0,1,0,1.226,389367
1074664,-13.106,3.748,0.733,1,0,0,8.850,389368
1074665,5.576,0.615,0.037,0,0,1,1.369,389367
1074666,-0.013,2.114,1.050,0,1,0,9.320,389368
1074667,6.616,1.441,0.037,0,0,1,9.640,389368
1074668,12.636,1.560,1.116,1,0,0,1.638,389369
1074669,0.014,0.856,1.654,0,1,0,2.104,389369
1074670,12.174,0.718,0.791,1,0,0,10.091,389370
1074671,-9.173,0.397,0.037,0,0,1,2.550,389369
1074672,0.004,0.191,1.426,0,1,0,10.561,389370
1074673,-6.408,-0.143,0.037,0,0,1,10.884,389370
1074674,-11.370,0.340,0.694,1,0,0,2.731,389371
1074675,-0.001,1.780,1.045,0,1,0,3.165,389371
1074676,-12.838,-0.512,1.097,1,0,0,11.418,389372
1074677,5.509,2.643,0.037,0,0,1,3.423,389371
1074678,-0.005,2.365,2.013,0,1,0,11.801,389372
1074679,11.906,5.351,0.037,0,0,1,12.284,389372
1074680,12.868,3.672,0.952,1,0,0,3.980,389373
1074681,0.011,0.678,1.938,0,1,0,4.397,389373
1074682,-10.369,-1.948,0.037,0,0,1,4.871,389373
1074683,-12.040,-2.362,0.675,1,0,0,5.004,389374
1074684,-0.012,-1.752,1.450,0,1,0,5.512,389374
1074685,6.643,-1.235,0.037,0,0,1,5.858,389374
1074686,12.387,-0.881,1.181,1,0,0,6.338,389375
1074687,0.009,1.112,1.800,0,1,0,6.756,389375
1074688,-10.288,2.892,0.037,0,0,1,7.228,389375
1074689,-12.165,3.228,0.626,1,0,0,7.377,389376
1074690,-0.004,-0.496,1.848,0,1,0,7.916,389376
1074691,8.556,-3.068,0.037,0,0,1,8.397,389376
