id,playerName,playerNumber,speed,shotType,spin,spinRpm,pointId,isServe,distance,result
382361,GASQUET,ATPG628,120.57,NOT LOGGED,NOSPIN,0.00,110975,1,NULL,NULL
382362,FEDERER,ATPF324,116.65,NOT LOGGED,NOSPIN,0.00,110976,1,NULL,NULL
382363,GASQUET,ATPG628,91.64,NOT LOGGED,NOSPIN,0.00,110977,1,NULL,NULL
382364,FEDERER,ATPF324,54.38,BACKHAND,BACKSPIN,3576.45,110977,0,NULL,NULL
382365,GASQUET,ATPG628,80.92,BACKHAND,TOPSPIN,3223.62,110977,0,NULL,NULL
382366,GASQUET,ATPG628,96.19,NOT LOGGED,NOSPIN,0.00,110978,1,NULL,NULL
382367,FEDERER,ATPF324,67.38,BACKHAND,TOPSPIN,2756.49,110977,0,NULL,NULL
382368,GASQUET,ATPG628,74.84,FOREHAND,TOPSPIN,2604.01,110977,0,NULL,NULL
382369,FEDERER,ATPF324,80.40,NOT LOGGED,TOPSPIN,3350.53,110977,0,NULL,NULL
382370,GASQUET,ATPG628,58.98,FOREHAND,BACKSPIN,1346.69,110977,0,NULL,NULL
382371,GASQUET,ATPG628,116.63,NOT LOGGED,NOSPIN,0.00,110979,1,NULL,NULL
382372,GASQUET,ATPG628,102.62,NOT LOGGED,NOSPIN,0.00,110980,1,NULL,NULL
382373,FEDERER,ATPF324,56.64,FOREHAND,TOPSPIN,1619.07,110980,0,NULL,NULL
382374,GASQUET,ATPG628,86.42,FOREHAND,TOPSPIN,2930.96,110980,0,NULL,NULL
382375,FEDERER,ATPF324,57.13,BACKHAND,TOPSPIN,1025.99,110980,0,NULL,NULL
382376,GASQUET,ATPG628,87.97,NOT LOGGED,NOSPIN,0.00,110981,1,NULL,NULL
382377,GASQUET,ATPG628,83.83,NOT LOGGED,NOSPIN,0.00,110982,1,NULL,NULL
382378,FEDERER,ATPF324,62.70,BACKHAND,TOPSPIN,1533.89,110981,0,NULL,NULL
382379,FEDERER,ATPF324,62.75,BACKHAND,TOPSPIN,1542.09,110982,0,NULL,NULL
382380,GASQUET,ATPG628,81.35,BACKHAND,TOPSPIN,3067.17,110981,0,NULL,NULL
382381,GASQUET,ATPG628,69.95,BACKHAND,TOPSPIN,3250.13,110982,0,NULL,NULL
382382,FEDERER,ATPF324,100.67,FOREHAND,TOPSPIN,1216.41,110981,0,NULL,NULL
382383,FEDERER,ATPF324,63.75,BACKHAND,TOPSPIN,2296.32,110982,0,NULL,NULL
382384,GASQUET,ATPG628,75.07,FOREHAND,TOPSPIN,3479.09,110981,0,NULL,NULL
382385,GASQUET,ATPG628,78.42,FOREHAND,TOPSPIN,3435.37,110982,0,NULL,NULL
382386,FEDERER,ATPF324,96.66,FOREHAND,TOPSPIN,1640.05,110981,0,NULL,NULL
382387,FEDERER,ATPF324,83.94,FOREHAND,TOPSPIN,2302.54,110982,0,NULL,NULL
382388,GASQUET,ATPG628,74.73,FOREHAND,TOPSPIN,2889.34,110982,0,NULL,NULL
382389,FEDERER,ATPF324,65.18,BACKHAND,TOPSPIN,1829.39,110982,0,NULL,NULL
382390,GASQUET,ATPG628,114.45,NOT LOGGED,NOSPIN,0.00,110983,1,NULL,NULL
382391,GASQUET,ATPG628,66.13,FOREHAND,TOPSPIN,2783.28,110982,0,NULL,NULL
382392,FEDERER,ATPF324,77.91,BACKHAND,TOPSPIN,3363.17,110982,0,NULL,NULL
382393,GASQUET,ATPG628,64.14,BACKHAND,TOPSPIN,2931.22,110982,0,NULL,NULL
382394,FEDERER,ATPF324,77.51,BACKHAND,TOPSPIN,2159.47,110982,0,NULL,NULL
382395,FEDERER,ATPF324,111.03,NOT LOGGED,NOSPIN,0.00,110984,1,NULL,NULL
382396,GASQUET,ATPG628,72.62,BACKHAND,NOSPIN,0.00,110984,0,NULL,NULL
382397,FEDERER,ATPF324,50.89,FOREHAND,BACKSPIN,1369.19,110984,0,NULL,NULL
382398,FEDERER,ATPF324,112.20,NOT LOGGED,NOSPIN,0.00,110985,1,NULL,NULL
382399,GASQUET,ATPG628,76.93,FOREHAND,TOPSPIN,1140.43,110985,0,NULL,NULL
382400,FEDERER,ATPF324,75.06,BACKHAND,TOPSPIN,2426.55,110985,0,NULL,NULL
382401,FEDERER,ATPF324,113.14,NOT LOGGED,NOSPIN,0.00,110986,1,NULL,NULL
382402,GASQUET,ATPG628,70.35,BACKHAND,TOPSPIN,1846.42,110986,0,NULL,NULL
382403,FEDERER,ATPF324,54.53,BACKHAND,BACKSPIN,3253.97,110986,0,NULL,NULL
382404,GASQUET,ATPG628,77.49,FOREHAND,TOPSPIN,3299.50,110986,0,NULL,NULL
382405,FEDERER,ATPF324,102.12,NOT LOGGED,NOSPIN,0.00,110987,1,NULL,NULL
382406,GASQUET,ATPG628,111.52,NOT LOGGED,NOSPIN,0.00,110988,1,NULL,NULL
382407,FEDERER,ATPF324,59.63,BACKHAND,TOPSPIN,1293.20,110988,0,NULL,NULL
382408,GASQUET,ATPG628,92.29,FOREHAND,TOPSPIN,2127.22,110988,0,NULL,NULL
382409,FEDERER,ATPF324,57.32,BACKHAND,BACKSPIN,3661.79,110988,0,NULL,NULL
382410,GASQUET,ATPG628,79.78,BACKHAND,TOPSPIN,3758.89,110988,0,NULL,NULL
382411,FEDERER,ATPF324,87.38,BACKHAND,TOPSPIN,2349.92,110988,0,NULL,NULL
382412,GASQUET,ATPG628,117.17,NOT LOGGED,NOSPIN,0.00,110989,1,NULL,NULL
382413,FEDERER,ATPF324,123.56,NOT LOGGED,NOSPIN,0.00,110990,1,NULL,NULL
382414,GASQUET,ATPG628,91.58,NOT LOGGED,NOSPIN,0.00,110991,1,NULL,NULL
382415,FEDERER,ATPF324,58.17,BACKHAND,BACKSPIN,4227.48,110991,0,NULL,NULL
382416,GASQUET,ATPG628,73.93,FOREHAND,TOPSPIN,3259.32,110991,0,NULL,NULL
382417,FEDERER,ATPF324,100.66,BACKHAND,BACKSPIN,1622.65,110991,0,NULL,NULL
382418,GASQUET,ATPG628,114.44,NOT LOGGED,NOSPIN,0.00,110992,1,NULL,NULL
382419,FEDERER,ATPF324,59.90,BACKHAND,TOPSPIN,1463.43,110992,0,NULL,NULL
382420,GASQUET,ATPG628,119.06,NOT LOGGED,NOSPIN,0.00,110993,1,NULL,NULL
382421,GASQUET,ATPG628,115.08,NOT LOGGED,NOSPIN,0.00,110994,1,NULL,NULL
382422,FEDERER,ATPF324,54.53,BACKHAND,TOPSPIN,1689.98,110994,0,NULL,NULL
382423,GASQUET,ATPG628,75.87,BACKHAND,TOPSPIN,3069.77,110994,0,NULL,NULL
382424,FEDERER,ATPF324,83.08,FOREHAND,TOPSPIN,3223.66,110994,0,NULL,NULL
382425,GASQUET,ATPG628,92.64,NOT LOGGED,NOSPIN,0.00,110995,1,NULL,NULL
382426,FEDERER,ATPF324,77.85,BACKHAND,TOPSPIN,1327.09,110995,0,NULL,NULL
382427,GASQUET,ATPG628,67.03,BACKHAND,TOPSPIN,2445.84,110995,0,NULL,NULL
382428,FEDERER,ATPF324,63.46,BACKHAND,TOPSPIN,2515.26,110995,0,NULL,NULL
382429,GASQUET,ATPG628,120.41,NOT LOGGED,NOSPIN,0.00,110996,1,NULL,NULL
382430,GASQUET,ATPG628,66.72,FOREHAND,TOPSPIN,2536.05,110995,0,NULL,NULL
382431,FEDERER,ATPF324,83.99,BACKHAND,TOPSPIN,2205.10,110995,0,NULL,NULL
382432,GASQUET,ATPG628,84.44,BACKHAND,TOPSPIN,3129.12,110995,0,NULL,NULL
382433,FEDERER,ATPF324,79.32,BACKHAND,TOPSPIN,2719.79,110995,0,NULL,NULL
382434,GASQUET,ATPG628,68.47,BACKHAND,TOPSPIN,2653.78,110995,0,NULL,NULL
382435,GASQUET,ATPG628,83.80,NOT LOGGED,NOSPIN,0.00,110997,1,NULL,NULL
382436,FEDERER,ATPF324,62.24,BACKHAND,TOPSPIN,2181.65,110995,0,NULL,NULL
382437,FEDERER,ATPF324,69.56,BACKHAND,TOPSPIN,1120.51,110997,0,NULL,NULL
382438,FEDERER,ATPF324,105.73,NOT LOGGED,NOSPIN,0.00,110998,1,NULL,NULL
382439,GASQUET,ATPG628,70.10,FOREHAND,TOPSPIN,1137.08,110998,0,NULL,NULL
382440,FEDERER,ATPF324,79.95,FOREHAND,TOPSPIN,3423.73,110998,0,NULL,NULL
382441,GASQUET,ATPG628,100.67,FOREHAND,BACKSPIN,1227.63,110998,0,NULL,NULL
382442,FEDERER,ATPF324,117.48,NOT LOGGED,NOSPIN,0.00,110999,1,NULL,NULL
382443,FEDERER,ATPF324,97.13,NOT LOGGED,NOSPIN,0.00,111000,1,NULL,NULL
382444,GASQUET,ATPG628,65.44,FOREHAND,TOPSPIN,950.73,111000,0,NULL,NULL
382445,FEDERER,ATPF324,61.58,FOREHAND,TOPSPIN,3205.53,111000,0,NULL,NULL
382446,GASQUET,ATPG628,76.31,BACKHAND,TOPSPIN,3131.61,111000,0,NULL,NULL
382447,FEDERER,ATPF324,109.14,NOT LOGGED,NOSPIN,0.00,111001,1,NULL,NULL
382448,FEDERER,ATPF324,68.75,BACKHAND,TOPSPIN,2461.51,111000,0,NULL,NULL
382449,GASQUET,ATPG628,78.47,FOREHAND,TOPSPIN,1600.61,111001,0,NULL,NULL
382450,GASQUET,ATPG628,71.93,BACKHAND,TOPSPIN,2774.71,111000,0,NULL,NULL
382451,FEDERER,ATPF324,71.25,BACKHAND,TOPSPIN,2244.42,111000,0,NULL,NULL
382452,GASQUET,ATPG628,78.11,FOREHAND,TOPSPIN,3222.24,111000,0,NULL,NULL
382453,FEDERER,ATPF324,56.60,BACKHAND,TOPSPIN,2145.12,111000,0,NULL,NULL
382454,FEDERER,ATPF324,118.44,NOT LOGGED,NOSPIN,0.00,111002,1,NULL,NULL
382455,GASQUET,ATPG628,97.86,FOREHAND,TOPSPIN,2332.10,111000,0,NULL,NULL
382456,FEDERER,ATPF324,109.86,NOT LOGGED,NOSPIN,0.00,111003,1,NULL,NULL
382457,GASQUET,ATPG628,64.84,FOREHAND,TOPSPIN,1339.10,111003,0,NULL,NULL
382458,FEDERER,ATPF324,73.00,FOREHAND,TOPSPIN,3160.62,111003,0,NULL,NULL
382459,FEDERER,ATPF324,85.81,NOT LOGGED,NOSPIN,0.00,111004,1,NULL,NULL
382460,FEDERER,ATPF324,95.87,NOT LOGGED,NOSPIN,0.00,111005,1,NULL,NULL
382461,GASQUET,ATPG628,75.09,BACKHAND,TOPSPIN,808.60,111004,0,NULL,NULL
382462,GASQUET,ATPG628,72.86,BACKHAND,TOPSPIN,2533.88,111005,0,NULL,NULL
382463,FEDERER,ATPF324,90.90,FOREHAND,TOPSPIN,2663.13,111005,0,NULL,NULL
382464,GASQUET,ATPG628,85.54,BACKHAND,TOPSPIN,2984.65,111005,0,NULL,NULL
382465,FEDERER,ATPF324,80.33,FOREHAND,TOPSPIN,3497.24,111005,0,NULL,NULL
382466,FEDERER,ATPF324,121.15,NOT LOGGED,NOSPIN,0.00,111006,1,NULL,NULL
382467,FEDERER,ATPF324,85.74,NOT LOGGED,NOSPIN,0.00,111007,1,NULL,NULL
382468,GASQUET,ATPG628,71.78,BACKHAND,TOPSPIN,1378.46,111007,0,NULL,NULL
382469,FEDERER,ATPF324,120.71,NOT LOGGED,NOSPIN,0.00,111008,1,NULL,NULL
382470,GASQUET,ATPG628,79.34,FOREHAND,TOPSPIN,1097.11,111008,0,NULL,NULL
382471,FEDERER,ATPF324,65.68,FOREHAND,TOPSPIN,2654.42,111008,0,NULL,NULL
382472,GASQUET,ATPG628,79.47,FOREHAND,TOPSPIN,3202.76,111008,0,NULL,NULL
382473,FEDERER,ATPF324,80.08,BACKHAND,TOPSPIN,2405.82,111008,0,NULL,NULL
382474,GASQUET,ATPG628,89.68,BACKHAND,TOPSPIN,2014.50,111008,0,NULL,NULL
382475,FEDERER,ATPF324,104.75,NOT LOGGED,NOSPIN,0.00,111009,1,NULL,NULL
382476,GASQUET,ATPG628,118.13,NOT LOGGED,NOSPIN,0.00,111010,1,NULL,NULL
382477,FEDERER,ATPF324,58.43,BACKHAND,TOPSPIN,1489.60,111010,0,NULL,NULL
382478,GASQUET,ATPG628,122.19,NOT LOGGED,NOSPIN,0.00,111011,1,NULL,NULL
382479,GASQUET,ATPG628,91.17,NOT LOGGED,NOSPIN,0.00,111012,1,NULL,NULL
382480,FEDERER,ATPF324,100.67,BACKHAND,TOPSPIN,1318.51,111012,0,NULL,NULL
382481,GASQUET,ATPG628,84.83,BACKHAND,NOSPIN,0.00,111012,0,NULL,NULL
382482,FEDERER,ATPF324,100.66,BACKHAND,BACKSPIN,1829.51,111012,0,NULL,NULL
382483,GASQUET,ATPG628,112.17,NOT LOGGED,NOSPIN,0.00,111013,1,NULL,NULL
382484,FEDERER,ATPF324,69.69,FOREHAND,TOPSPIN,1436.58,111013,0,NULL,NULL
382485,GASQUET,ATPG628,76.65,BACKHAND,TOPSPIN,2792.93,111013,0,NULL,NULL
382486,FEDERER,ATPF324,57.80,BACKHAND,BACKSPIN,3843.26,111013,0,NULL,NULL
382487,GASQUET,ATPG628,79.48,BACKHAND,TOPSPIN,3484.03,111013,0,NULL,NULL
382488,FEDERER,ATPF324,57.80,BACKHAND,BACKSPIN,3830.38,111013,0,NULL,NULL
382489,GASQUET,ATPG628,62.21,FOREHAND,TOPSPIN,3242.44,111013,0,NULL,NULL
382490,FEDERER,ATPF324,91.32,BACKHAND,TOPSPIN,3026.23,111013,0,NULL,NULL
382491,GASQUET,ATPG628,54.52,BACKHAND,TOPSPIN,1832.84,111013,0,NULL,NULL
382492,FEDERER,ATPF324,83.32,FOREHAND,TOPSPIN,3452.41,111013,0,NULL,NULL
382493,GASQUET,ATPG628,59.12,FOREHAND,TOPSPIN,743.82,111013,0,NULL,NULL
382494,GASQUET,ATPG628,116.59,NOT LOGGED,NOSPIN,0.00,111015,1,NULL,NULL
382495,GASQUET,ATPG628,115.08,NOT LOGGED,NOSPIN,0.00,111014,1,NULL,NULL
382496,GASQUET,ATPG628,91.72,NOT LOGGED,NOSPIN,0.00,111016,1,NULL,NULL
382497,FEDERER,ATPF324,55.38,BACKHAND,TOPSPIN,1975.20,111016,0,NULL,NULL
382498,GASQUET,ATPG628,91.61,FOREHAND,NOSPIN,0.00,111016,0,NULL,NULL
382499,GASQUET,ATPG628,84.15,NOT LOGGED,NOSPIN,0.00,111017,1,NULL,NULL
382500,GASQUET,ATPG628,118.19,NOT LOGGED,NOSPIN,0.00,111018,1,NULL,NULL
382501,FEDERER,ATPF324,56.21,BACKHAND,TOPSPIN,1198.48,111017,0,NULL,NULL
382502,FEDERER,ATPF324,61.29,BACKHAND,TOPSPIN,1585.82,111018,0,NULL,NULL
382503,GASQUET,ATPG628,120.37,NOT LOGGED,NOSPIN,0.00,111019,1,NULL,NULL
382504,GASQUET,ATPG628,90.72,NOT LOGGED,NOSPIN,0.00,111020,1,NULL,NULL
382505,FEDERER,ATPF324,121.11,NOT LOGGED,NOSPIN,0.00,111021,1,NULL,NULL
382506,FEDERER,ATPF324,68.71,BACKHAND,TOPSPIN,828.83,111020,0,NULL,NULL
382507,GASQUET,ATPG628,53.31,BACKHAND,NOSPIN,0.00,111021,0,NULL,NULL
382508,FEDERER,ATPF324,58.77,BACKHAND,BACKSPIN,2859.27,111021,0,NULL,NULL
382509,GASQUET,ATPG628,65.62,BACKHAND,NOSPIN,0.00,111021,0,NULL,NULL
382510,GASQUET,ATPG628,115.52,NOT LOGGED,NOSPIN,0.00,111022,1,NULL,NULL
382511,FEDERER,ATPF324,100.67,BACKHAND,TOPSPIN,1247.17,111022,0,NULL,NULL
382512,FEDERER,ATPF324,118.74,NOT LOGGED,NOSPIN,0.00,111023,1,NULL,NULL
382513,FEDERER,ATPF324,102.11,NOT LOGGED,NOSPIN,0.00,111024,1,NULL,NULL
382514,GASQUET,ATPG628,66.60,FOREHAND,TOPSPIN,992.13,111024,0,NULL,NULL
382515,FEDERER,ATPF324,74.09,FOREHAND,TOPSPIN,2326.35,111024,0,NULL,NULL
382516,GASQUET,ATPG628,78.33,BACKHAND,TOPSPIN,3508.17,111024,0,NULL,NULL
382517,FEDERER,ATPF324,78.78,BACKHAND,TOPSPIN,2168.95,111024,0,NULL,NULL
382518,GASQUET,ATPG628,79.10,BACKHAND,TOPSPIN,3488.98,111024,0,NULL,NULL
382519,FEDERER,ATPF324,102.89,NOT LOGGED,NOSPIN,0.00,111025,1,NULL,NULL
382520,FEDERER,ATPF324,75.15,BACKHAND,TOPSPIN,2792.35,111024,0,NULL,NULL
382521,GASQUET,ATPG628,49.77,FOREHAND,TOPSPIN,1220.01,111025,0,NULL,NULL
382522,GASQUET,ATPG628,53.03,BACKHAND,BACKSPIN,3058.42,111024,0,NULL,NULL
382523,FEDERER,ATPF324,75.10,FOREHAND,TOPSPIN,2361.18,111025,0,NULL,NULL
382524,FEDERER,ATPF324,51.55,BACKHAND,TOPSPIN,3041.88,111024,0,NULL,NULL
382525,GASQUET,ATPG628,48.99,BACKHAND,BACKSPIN,2848.36,111025,0,NULL,NULL
382526,GASQUET,ATPG628,65.05,BACKHAND,BACKSPIN,1456.98,111024,0,NULL,NULL
382527,FEDERER,ATPF324,81.06,FOREHAND,TOPSPIN,3648.91,111025,0,NULL,NULL
382528,GASQUET,ATPG628,52.14,BACKHAND,BACKSPIN,2708.20,111025,0,NULL,NULL
382529,FEDERER,ATPF324,120.08,FOREHAND,NOSPIN,0.00,111026,1,NULL,NULL
382530,GASQUET,ATPG628,54.79,BACKHAND,NOSPIN,0.00,111026,0,NULL,NULL
382531,FEDERER,ATPF324,57.35,FOREHAND,BACKSPIN,2130.88,111026,0,NULL,NULL
382532,FEDERER,ATPF324,110.31,NOT LOGGED,NOSPIN,0.00,111027,1,NULL,NULL
382533,FEDERER,ATPF324,107.86,NOT LOGGED,NOSPIN,0.00,111028,1,NULL,NULL
382534,FEDERER,ATPF324,113.84,NOT LOGGED,NOSPIN,0.00,111029,1,NULL,NULL
382535,GASQUET,ATPG628,74.93,BACKHAND,TOPSPIN,1544.73,111028,0,NULL,NULL
382536,GASQUET,ATPG628,51.78,BACKHAND,NOSPIN,0.00,111029,0,NULL,NULL
382537,FEDERER,ATPF324,54.94,BACKHAND,BACKSPIN,2903.52,111029,0,NULL,NULL
382538,FEDERER,ATPF324,75.09,BACKHAND,TOPSPIN,3214.44,111028,0,NULL,NULL
382539,GASQUET,ATPG628,65.49,FOREHAND,NOSPIN,0.00,111029,0,NULL,NULL
382540,FEDERER,ATPF324,100.67,BACKHAND,BACKSPIN,2600.13,111029,0,NULL,NULL
382541,FEDERER,ATPF324,119.58,NOT LOGGED,NOSPIN,0.00,111030,1,NULL,NULL
382542,GASQUET,ATPG628,74.89,FOREHAND,TOPSPIN,858.45,111030,0,NULL,NULL
382543,GASQUET,ATPG628,103.34,NOT LOGGED,NOSPIN,0.00,111031,1,NULL,NULL
382544,GASQUET,ATPG628,97.76,NOT LOGGED,NOSPIN,0.00,111032,1,NULL,NULL
382545,FEDERER,ATPF324,71.32,FOREHAND,TOPSPIN,813.66,111032,0,NULL,NULL
382546,GASQUET,ATPG628,107.52,NOT LOGGED,NOSPIN,0.00,111033,1,NULL,NULL
382547,GASQUET,ATPG628,113.56,NOT LOGGED,NOSPIN,0.00,111034,1,NULL,NULL
382548,FEDERER,ATPF324,51.79,BACKHAND,NOSPIN,0.00,111034,0,NULL,NULL
382549,GASQUET,ATPG628,46.11,BACKHAND,BACKSPIN,1439.40,111034,0,NULL,NULL
382550,GASQUET,ATPG628,84.61,NOT LOGGED,NOSPIN,0.00,111035,1,NULL,NULL
382551,FEDERER,ATPF324,71.05,BACKHAND,TOPSPIN,2888.23,111034,0,NULL,NULL
382552,FEDERER,ATPF324,89.37,NOT LOGGED,TOPSPIN,1174.80,111035,0,NULL,NULL
382553,GASQUET,ATPG628,100.67,BACKHAND,BACKSPIN,1934.96,111035,0,NULL,NULL
382554,FEDERER,ATPF324,59.30,FOREHAND,TOPSPIN,2669.52,111035,0,NULL,NULL
382555,GASQUET,ATPG628,90.63,BACKHAND,NOSPIN,0.00,111035,0,NULL,NULL
382556,FEDERER,ATPF324,46.02,BACKHAND,BACKSPIN,2101.10,111035,0,NULL,NULL
382557,GASQUET,ATPG628,124.11,NOT LOGGED,NOSPIN,0.00,111036,1,NULL,NULL
382558,GASQUET,ATPG628,108.77,NOT LOGGED,NOSPIN,0.00,111037,1,NULL,NULL
382559,FEDERER,ATPF324,67.93,FOREHAND,TOPSPIN,1494.45,111037,0,NULL,NULL
382560,GASQUET,ATPG628,65.87,BACKHAND,TOPSPIN,1297.05,111037,0,NULL,NULL
382561,GASQUET,ATPG628,101.96,NOT LOGGED,NOSPIN,0.00,111038,1,NULL,NULL
382562,GASQUET,ATPG628,85.56,NOT LOGGED,NOSPIN,0.00,111039,1,NULL,NULL
382563,FEDERER,ATPF324,86.29,FOREHAND,TOPSPIN,2390.16,111039,0,NULL,NULL
382564,GASQUET,ATPG628,54.55,NOT LOGGED,TOPSPIN,2574.76,111039,0,NULL,NULL
382565,FEDERER,ATPF324,119.31,NOT LOGGED,TOPSPIN,2405.29,111039,0,NULL,NULL
382566,GASQUET,ATPG628,71.11,FOREHAND,TOPSPIN,2490.15,111039,0,NULL,NULL
382567,GASQUET,ATPG628,116.17,NOT LOGGED,NOSPIN,0.00,111040,1,NULL,NULL
382568,FEDERER,ATPF324,109.24,NOT LOGGED,NOSPIN,0.00,111041,1,NULL,NULL
382569,GASQUET,ATPG628,48.06,BACKHAND,BACKSPIN,2351.83,111041,0,NULL,NULL
382570,FEDERER,ATPF324,63.20,BACKHAND,TOPSPIN,2486.83,111041,0,NULL,NULL
382571,FEDERER,ATPF324,120.48,NOT LOGGED,NOSPIN,0.00,111042,1,NULL,NULL
382572,GASQUET,ATPG628,68.29,BACKHAND,NOSPIN,0.00,111041,0,NULL,NULL
382573,GASQUET,ATPG628,47.34,BACKHAND,BACKSPIN,2238.33,111042,0,NULL,NULL
382574,FEDERER,ATPF324,100.67,FOREHAND,TOPSPIN,1045.40,111041,0,NULL,NULL
382575,FEDERER,ATPF324,87.50,FOREHAND,TOPSPIN,4227.05,111042,0,NULL,NULL
382576,FEDERER,ATPF324,112.36,NOT LOGGED,NOSPIN,0.00,111043,1,NULL,NULL
382577,GASQUET,ATPG628,100.67,FOREHAND,TOPSPIN,1081.09,111041,0,NULL,NULL
382578,FEDERER,ATPF324,100.67,BACKHAND,TOPSPIN,807.45,111041,0,NULL,NULL
382579,FEDERER,ATPF324,110.23,NOT LOGGED,NOSPIN,0.00,111044,1,NULL,NULL
382580,FEDERER,ATPF324,99.16,NOT LOGGED,NOSPIN,0.00,111045,1,NULL,NULL
382581,GASQUET,ATPG628,61.80,FOREHAND,TOPSPIN,1162.76,111045,0,NULL,NULL
382582,FEDERER,ATPF324,119.83,NOT LOGGED,NOSPIN,0.00,111046,1,NULL,NULL
382583,FEDERER,ATPF324,73.66,FOREHAND,TOPSPIN,3433.11,111045,0,NULL,NULL
382584,GASQUET,ATPG628,56.39,FOREHAND,TOPSPIN,1186.85,111046,0,NULL,NULL
382585,GASQUET,ATPG628,56.85,FOREHAND,TOPSPIN,2004.46,111045,0,NULL,NULL
382586,FEDERER,ATPF324,63.11,FOREHAND,TOPSPIN,2971.17,111046,0,NULL,NULL
382587,FEDERER,ATPF324,81.47,FOREHAND,TOPSPIN,3812.03,111045,0,NULL,NULL
382588,GASQUET,ATPG628,122.21,NOT LOGGED,NOSPIN,0.00,111047,1,NULL,NULL
382589,GASQUET,ATPG628,109.16,NOT LOGGED,NOSPIN,0.00,111048,1,NULL,NULL
382590,GASQUET,ATPG628,111.55,NOT LOGGED,NOSPIN,0.00,111049,1,NULL,NULL
382591,FEDERER,ATPF324,66.71,BACKHAND,TOPSPIN,1413.91,111048,0,NULL,NULL
382592,FEDERER,ATPF324,52.92,BACKHAND,BACKSPIN,2431.66,111049,0,NULL,NULL
382593,GASQUET,ATPG628,74.80,FOREHAND,TOPSPIN,3446.64,111049,0,NULL,NULL
382594,FEDERER,ATPF324,84.78,BACKHAND,TOPSPIN,2441.09,111049,0,NULL,NULL
382595,GASQUET,ATPG628,81.98,FOREHAND,TOPSPIN,2849.85,111049,0,NULL,NULL
382596,FEDERER,ATPF324,80.84,FOREHAND,TOPSPIN,2470.34,111049,0,NULL,NULL
382597,GASQUET,ATPG628,66.49,BACKHAND,TOPSPIN,2504.11,111049,0,NULL,NULL
382598,FEDERER,ATPF324,75.82,BACKHAND,TOPSPIN,2993.77,111049,0,NULL,NULL
382599,GASQUET,ATPG628,89.46,NOT LOGGED,NOSPIN,0.00,111050,1,NULL,NULL
382600,GASQUET,ATPG628,53.95,BACKHAND,BACKSPIN,2957.42,111049,0,NULL,NULL
382601,FEDERER,ATPF324,71.49,BACKHAND,TOPSPIN,1378.75,111050,0,NULL,NULL
382602,FEDERER,ATPF324,64.11,FOREHAND,TOPSPIN,3236.63,111049,0,NULL,NULL
382603,GASQUET,ATPG628,85.19,FOREHAND,TOPSPIN,3326.41,111050,0,NULL,NULL
382604,GASQUET,ATPG628,77.67,FOREHAND,TOPSPIN,1525.98,111049,0,NULL,NULL
382605,FEDERER,ATPF324,114.20,NOT LOGGED,NOSPIN,0.00,111051,1,NULL,NULL
382606,FEDERER,ATPF324,72.33,FOREHAND,TOPSPIN,2640.39,111050,0,NULL,NULL
382607,FEDERER,ATPF324,100.67,NOT LOGGED,BACKSPIN,1226.74,111049,0,NULL,NULL
382608,GASQUET,ATPG628,67.01,FOREHAND,TOPSPIN,1229.92,111051,0,NULL,NULL
382609,FEDERER,ATPF324,67.80,FOREHAND,TOPSPIN,1390.44,111051,0,NULL,NULL
382610,GASQUET,ATPG628,52.21,BACKHAND,BACKSPIN,2026.48,111051,0,NULL,NULL
382611,FEDERER,ATPF324,100.66,FOREHAND,BACKSPIN,1667.56,111051,0,NULL,NULL
382612,GASQUET,ATPG628,89.42,NOT LOGGED,NOSPIN,0.00,111052,1,NULL,NULL
382613,FEDERER,ATPF324,113.70,NOT LOGGED,NOSPIN,0.00,111053,1,NULL,NULL
382614,FEDERER,ATPF324,53.06,BACKHAND,BACKSPIN,4168.92,111052,0,NULL,NULL
382615,GASQUET,ATPG628,50.32,BACKHAND,NOSPIN,0.00,111053,0,NULL,NULL
382616,FEDERER,ATPF324,100.67,FOREHAND,TOPSPIN,1052.17,111053,0,NULL,NULL
382617,GASQUET,ATPG628,68.88,BACKHAND,TOPSPIN,3212.56,111052,0,NULL,NULL
382618,GASQUET,ATPG628,68.76,BACKHAND,NOSPIN,0.00,111053,0,NULL,NULL
382619,FEDERER,ATPF324,100.67,BACKHAND,BACKSPIN,2412.29,111053,0,NULL,NULL
382620,FEDERER,ATPF324,125.04,NOT LOGGED,NOSPIN,0.00,111054,1,NULL,NULL
382621,FEDERER,ATPF324,107.35,NOT LOGGED,NOSPIN,0.00,111055,1,NULL,NULL
382622,GASQUET,ATPG628,61.83,FOREHAND,TOPSPIN,1001.26,111055,0,NULL,NULL
382623,FEDERER,ATPF324,113.81,NOT LOGGED,NOSPIN,0.00,111057,1,NULL,NULL
382624,FEDERER,ATPF324,124.99,NOT LOGGED,NOSPIN,0.00,111056,1,NULL,NULL
382625,FEDERER,ATPF324,103.98,NOT LOGGED,NOSPIN,0.00,111058,1,NULL,NULL
382626,GASQUET,ATPG628,87.95,NOT LOGGED,NOSPIN,0.00,111059,1,NULL,NULL
382627,GASQUET,ATPG628,60.43,FOREHAND,TOPSPIN,1123.91,111058,0,NULL,NULL
382628,FEDERER,ATPF324,54.14,BACKHAND,BACKSPIN,3488.62,111059,0,NULL,NULL
